text,label,,
Luar biasa <U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD> semangat brother <U+0001F64F><U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD> semoga bermanfaat dan berkah <U+0001F64F><U+0001F3FD><U+0001F932><U+0001F3FD><U+0001F64F><U+0001F3FD> semoga sht wal'afiat bagas saras panjang yuswo lancar rizkinya sukses <U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD> salam santun <U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD><U+0001F64F><U+0001F3FD> RAHAYU RAHAYU RAHAYU SAGUNG DUMADI <U+0001F33E> MARDIKA <U+0001F1F2><U+0001F1E8><U+0001F1F2><U+0001F1E8><U+0001F1F2><U+0001F1E8><U+0001F1F2><U+0001F1E8><U+0001F1F2><U+0001F1E8> salam ke BHINEKAAN BHINEKA TUNGGAL IKA <U+0001F1F2><U+0001F1E8><U+0001F1F2><U+0001F1E8><U+0001F1F2><U+0001F1E8><U+0001F1F2><U+0001F1E8><U+0001F1F2><U+0001F1E8>,2,,
Duluaaann aahhh<U+0001F60D><U+0001F60D><U+0001F60D><U+2764>,1,,
nemu jodoh kek Leo yang punya hati mulia banget kek gini  proud bangett sii!!,2,,
"Ih aku nangis, makasi ko leo<U+0001F497><U+0001F496><U+0001F49E><U+0001F49D><U+0001F495>",2,,
terharu banget le <U+2764>,2,,
Makasih ya bang Leo..keren banget..kalau boleh juga menuju ke Manggarai Tengah bnyak Asrama yg belom layak.,2,,
YANG DITUNGGU TUNGGU WKWKW<U+0001F60D>,2,,
Great Job Leo <U+0001F603>,2,,
"<U+24C2><U+0001F499><U+0001F496>
Mantap",2,,
"salut le..semoga keberkahan melimpah sll kpd lele..kemandirian lele dn kesederhanaan yg bnr2 hrs d contoh,.",2,,
GBU le <U+0001F607>,2,,
Tuhan Yesus memberkati ko Leo semakin menjadi berkat bagi banyak orang. Amin,2,,
Keren <U+0001F44F><U+0001F44F>,2,,
"Mantapp ko leooo, bangaaa kalii",2,,
"Terimakasih banyak Le
Sukses selalu!",2,,
Stay healthy bro Leo,2,,
Le nge camp di hutan Lee:v,2,,
"Makin berisi makin merunduk :

semakin tinggi˜ilmunya˜semakin˜rendah hatinya. kalau sudah pandai jangan sombong, selalulah rendah hati.",2,,
11:46 ini sawah ya <U+0001F602> km pikir apaan lagi leeee haha,1,,
Wahhhh. Gila sih ini... <U+0001F4A5><U+0001F4A5><U+0001F4A5>,1,,
<U+0001F44D><U+0001F44D><U+0001F44D><U+2764><U+2764>,1,,
Sangat menginspirasi...GBU<U+0001F44D><U+0001F44D><U+0001F44D>,2,,
Staysafe ko leo <U+0001F497>,2,,
"Lele itu makan apa aja dmn aja, porsinya selalu banyak <U+0001F604>",2,,
"Terimakasih lele,luar biasa salam dari kami anak flores",2,,
so inspiriiiing,2,,
"Lee, mampir d sekolah kami le di Nagekeo. Tetangga labuan Bajo. Kami di pelosok Nagekeo. Ada pantai bagus dan desa adat. Kami tidak ada akses internet dan listrik di sana.",2,,
Kereeeeeennn!!!!!!!!!!!!!!,2,,
Makasih bang Ardo.udh membantu sodara sy yg berada di labuan bajo Gbu,2,,
Mantap kak leo  lanjut kan saya akan trus suport kamu,2,,
Ada notif langsung gas,1,,
God Bless you orang baik <U+0001F607>,2,,
<U+2764>,1,,
Terharu pas mama panggil<U+0001F618><U+0001F618>,1,,
<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>,1,,
"Mending dirumah dulu deh, jangan gara2 konten nyawa hilang bray. Dan banyak pejabat(orang kaya-memang GANAS VIRUS NYA) meninggal gara2 varian delta loh!",2,,
Dari awal Gw ikutin Lele Dari pas di Amerika opening pasti nunjukin Jam :V,1,,
thanks banget Le... God bless You.,2,,
Seru banget liat vlog nya lele,2,,
Panjang umur orang-orang baik<U+0001F64F>,2,,
GOD BLESS YOU LE,2,,
<U+2764><U+2764><U+2764><U+2764>,1,,
Yang baju putih jangan samapi lepas <U+0001F923><U+0001F923><U+0001F923>,1,,
Bangga banget aku ama kmu Le<U+0001F62D>,2,,
Sukses terus ka Leo,2,,
"Thanks mas le sudah berkunjung keflores sna.
Smoga sgala karir & pndikan mas jga lancar",2,,
Liatnya sambil senyum senyum sendiri,1,,
14:36 gansss bet le<U+0001F60C>,1,,
Ko lele kapan nih ada merch Lele lagi,1,,
silaturahmi pondok pesantren al ashriyah nurul iman gratis biaya pendidikan dan sekalian pengalaman guru besar tentang kuliah di inggris,1,,
Terimah kasi bro...sudah memperhatikan anak2 ntt,2,,
Good job lele. Bangga deh,2,,
Sukses terus lee,2,,
Kak leo lebih besar atau kecil dri kak Qania ? Kok kak qania udh wisuda,1,,
Kalau qania dia memang 2 tahun lebih muda dari temen2 angkatan sepertinya.,1,,
Snng bngtt liatnyaa!,2,,
Mudah mudahan sukses selalu bang leo aminnn.......,2,,
Pas nyanyi lagu Sabang sampai Merauke kog kayak mengandung bawang2 gitu yaaaa .. Hebat !,2,,
Luar Biasa. Mantap,2,,
Kerennn,2,,
SUKSES BUAT LEONARDO EDWIN,2,,
Bang upload lagi bang pls,1,,
Semangat selalu le bikin video nya,2,,
Mantap Bang. Salam dari Manggarai,2,,
"Hii lee<U+0001F44B>
Telat dikit gpp y?<U+0001F602>
#akun cewek:)",1,,
terimakasih banyak lele<U+2661>,2,,
terharu bgt ikut seneng,2,,
Love you lele<U+0001F498>,2,,
16.00 Gokil jauh beut letak kamera,1,,
Terima kasih org baik <U+0001F44D>,2,,
Beruntung banget kenal ko lele Diberkati selalu koo,2,,
Sukses trus kak,2,,
Orang2 NTT mmg ramah2<U+0001F60D>,1,,
salut bgt apa2 sendiri,2,,
Proud of u leeeeee,2,,
Keren banget ko...Gob bless you ko,2,,
"jerom mentri pendidikan
lele mentri sosial<U+0001F389>",2,,
Wadddap!,1,,
Bang naik gunung lagi kapan ?<U+0001F389>,1,,
Lele ganteng pisan wkwk luv,2,,
"lucu bgt bapa"" yg minta TOS <U+0001F602>",1,,
Leonardo Edwin... Terimakasih & sukses terus,2,,
Thank u lee,2,,
"Datang k soa ngada donk.....
Tempatnya bagus bnget... 
<U+0001F600><U+0001F49C>",1,,
Terharu banget nontonnya,1,,
Ka Leo Terbaikkk<U+0001F607><U+0001F973>,2,,
God bless you Le,2,,
Semoga jodohku macam kauuu lee,2,,
"Hal yang d lakukan ka lele udh bagus mari kita dukung untuk pendidikan indonesia lebih baiklagi, jadi kalo iklan jngn d skip ya",2,,
proudddd<U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F>,2,,
"Lee idaman banget, pacaran yukk wkwkk",1,,
Semangat kak Leo..... Jangan lupa jaga kesehatan dimanapun<U+0001F60A>corona lagi marah soalnya<U+0001F92D>,2,,
Angkat topi buat Leo....teruslah berbuat baik selagi nafas msh di kandung badan....semoga selalu mjd inspirasi generasi muda anak negeri...,2,,
<U+2763><U+FE0F><U+2763><U+FE0F><U+2763><U+FE0F><U+2763><U+FE0F><U+2763><U+FE0F>,1,,
nyari cowo yg kayak lele dimana siii<U+0001F62D><U+0001F62D> fix mau nyari cowo yg kyk lele,1,,
"Kalau orang kampung yang tidak punya lahan luas memang begitu le. Beras tidak dijual, disimpan biasanya dalam bentuk gabah kering. Ketika beras habis tinggal ke penggilingan gabah. Dan biasanya bertahan sampai panen selanjutnya. Kalau tidak bisa ya terpaksa beli seperti bapak itu bilang. Apalagi kalau sawahnya cuma tadah hujan, sedih <U+0001F625>",1,,
"semoga aku cepet kaya deh biar bisa sedekah aminn, meskipun skrg udah bisa sedekah tpi sedekah org kaya beda ga si. maaf kalo salah kata but aku pgn suksess huaaaaa",1,,
"Muka lele ada yg beda, kelihatan lebih dewasa",1,,
Semoga aku juga bisa kaya Leo aamiin,1,,
Gatau kenapa kok tiba? terharu sihh<U+0001F62D><U+0001F62D>,1,,
"Jangan sering megang mata le, ingetin aja lagi covid apalagi lagi di luar",2,,
"Challenge gain weight & muscle le <U+0001F92D>
Makin kurus keliatannya",1,,
Mantap leo,2,,
"Salah gak sih ini gua jadiin CITA - CITA ? hidup bebas kesana kemari dengan 1 tujuan yaitu Bermanfaat dimanapun berada. 

LU KEREN BANGET LELE ! 

KALO BUTUH TIM KESANA KEMARI BIAR GAK SENDIRI ANGKAT KARDUS, KABARIN YAK WKWKWK GUA PENGEN BANGET HIDUP BERMANFAAT KAYAK YANG SEKARANG LU LAKUIN.",2,,
Tuhan yesus berkati ko,2,,
Serius. Konten kek gini harus di perbanyak si. Daripada konten prank prank,1,,
Sayang lele banyak banyak<U+0001F62D><U+0001F62D><U+0001F49B><U+0001F49B><U+0001F49B>,2,,
Semoga Kelak Menjadi Mentri Pendidikan Leo!,2,,
kakak jerome dulu wkwkwk,1,,
Jerome Dlu Baru Leo,1,,
@Kontolodon˜ Leo sudah bertindak layaknya Mentri Pendidikan.,1,,
@Juan Valensio˜ Leo sudah bertindak layaknya Mentri Pendidikan.,1,,
Pengen punya teman hidup kayak kamu,1,,
LELE KAMU KEREN BGTTT!!!!,2,,
Anak muda yang bisa jadi inspirasi  buat anak anak yang lain.,2,,
Salfokkok makin gateng aja <U+0001F60B>,1,,
mantap ko leoooo<U+0001F44D>,2,,
salutt bgt sama ka le ini,2,,
Kagum bngattt sama leo<U+0001F607>,2,,
"Yaampun konten bagus begini, berbagi positif banget tp yang liat sedikit bgt viewers nya.",2,,
Iya giliran yg settingan/prank rame,1,,
Panjang Umur Hal-Hal Baik <U+0001F607><U+0001F607><U+0001F607>,1,,
Ada persewaan motor? Atau pinjam ?,1,,
"Luar biasa le,,,lanjutkan",,,
Mantap <U+0001F44D><U+0001F44D><U+0001F44D>,2,,
"Mantap bu Risma. Semoga tdk ada yg sengaja bikin data ganda dan korupsi, jangan sampe lolos..",1,,574
"Hebat bu Risama, membenahi data-data agar bansos tepat sasaran",2,,322
"Bismillah, smoga Ibu Risma tetap sehat dan kuwat, sukses slalu, Aamiin",2,,104
Aamiin,2,,
"Bak menepuk air kena muka sendiri, kaya gini kalo org suka lempar tanggungjawab.....you know lah, Jakarta itu auto pilot",1,,
"Maju terus bangsaku"""" udah zaman era digital melineal""""  cepat tanggap"""" keadaan"""" sehat semua amin"""" woooow keereenn",2,,
Apasih <U+0001F602>,1,,
Anies mah  ketinggalan...yg lain  dah belanja online dah lama  .dia baru mulai,0,,
"<U+0001F44D><U+0001F44D><U+0001F44D>
KEMAKMURAN d KEADILAN sebuah bangsa kaum negara ditentukan oleh BIROKRASI pemerintahannya

Dari ZAMAN kuda gigit besi(delman)
Sampe skrg kudanya ud jadi BESI(motor)
AKTE, bayar
KK, bayar
PABRIK, bayar
PNS, bayar
POLISI, bayar
JABATAN, bayar
( REAL d FAKTA, tanyakan Teman tetangga saudara masyarakat)
Contoh: PERIHAL KTP 
Bisa berbulan bulan, bahkan bertahun tahun. Pake DUIT, 3 hari jadi ( PADAHAL langsung BERHADAPAN dengan RAKYATNYA)
Karna OKNUMNYA menggunakan berbagai MACAM CARA.........
agar RAKYATNYA membayar lebih dari apa yg ditetapkan HUKUM UUD PERATURAN yg BERLAKU.

bagaimana dengan ANGGARAN apbn apbd yg tidak diKETAHUIN rakyatnya??....

Karna DISEGALA LINI ASPEK d BIDANG LEMBAGA NEGARA INI
(dpr dprd partai ormas kementrian tni polri kejaksaan pengadilan BUMN bumd BIROKRASI gubenur bupati camat lurah preman calo jaro dll)

BANYAK OKNUMNYA yg BERKUASA KORUP

Bgmn menurut ANDA <U+0001F64F>",1,,
Ii,1,,
Iii,1,,
"@Johan Cs˜ maap ya daerah saya kuningan jawa barat bikin ktp cuma 1 hari sudah jadi ga pake uang ,yang penting pengantar desa /kelurahan kecamatan langsung poto ,dukcapil ga nyampe sehari cuma antri 3 jam ktp sudah keluar dicetak.",1,,
8i,1,,
@Johan Cs˜ i,1,,
@Johan Cs˜ iiii,1,,
Iiiiii,1,,
Kita tunggu tanggapan Kepala Dinas Sosial dan jajarannya Pemprov DKI Jakarta mengenai update data yg baru 40%,1,,
"Alur yg aku tau sih sprti ini :
Pemda memberikan data penduduknya ke kementerian terkait buat dicocokin dan kementerian terkait akan mencocokan data tersebut dengan data penduduk yg sudah ada sebelumnya...klo ada kesalahan data dll...kementerian akan meminta pemda untuk melakukan perbaikan",1,,
Nah sy setuju nih dgn anda dan sebenarnya simple asalkan dki dan mensos slng bersinergi utk perbaikan dan kemaslahatan org bmyk khususnya bg warga dki yg bnr2 terdampak pandemi dan tdk salah sasaran.,1,,
Iya harusnya croscek bersama.kan pemprov punya dinas sosial jg.,1,,
"Iya benar, itu jawabannya",1,,
"Betul Rt ke kekeLurah, Lurah ke kecamatan, kecamatan ke Pemda...!",1,,
@<U+4E2D><U+5B66><U+6821><U+5449><U+7FBD>˜ dinas sosialnya mblegedes asal urusan duit nglentem alias anteng iya pa iya.,1,,
"@Watini RM˜ km pikir kemensos /dinas sosial pusat cuma mikir 1 daerah/kota ?? 
Kalo dr daerah n kota datanya ga bener..otomatis ..dinas sosial ga bisa menyalurkan dengan benar jg.. coba pola pikir nya di perbaiki",1,,
"@Zulfan Effendi˜ mslah nya anies it ingin nya mnt contekan data yg di kemensos cz dia n jajaran nya gak becus amburadul dlm pendataan masyrakat yg lyak n gak lyak jd trksan biar dki di anggap gk slah tp kmensos yg slah data,pdhal real nya kemensos it kan ",1,,
Mmmm.,1,,
@wyn Nie˜ dinas sosial memang mikir satu kota aja/provinsi..krn milik pemda...kalau kementrian soal...baru mikir satu indonesia...gituuuu,1,,
"Sepemikiran bossqiuuu,....cek & recek",1,,
sehat selalu bu Risma...,2,,
"Tolong Ibu Risma masyarakat yg mendapatkan bantuan apapun itu, sy mohon setiap kelurahan wajib menempelkan daftar orang2 yg mendapat bantuan dipapan pengumuman",2,,
"Bismillah...
Aku buka jasa kursus online & translate bahasa indonesia - inggris / sebaliknya sesuai grammar & structure bhs inggris utk persiapan TOEFL, UAS, ujian, dll...<U+0001F60A>",2,,
"Sebelum Covid 19 melanda, saya juga ngelesi Bahasa Inggris bro. Sekarang sudah tidak lagi. Semoga sukses dengan usahanya...",2,,
@Azamor Muiza˜ <U+0001F64F>,1,,
"Saya driver online full time, temen saya sesama profesi bisa dpt berkali2, saya gak pernah dpt,, wkwkwkwk,, itulah kejadian di lapangan buk, pejabatnya males update data penerima, model copy paste beresz,, kerjaan kelar gajian lancar,,",1,,
Masalahnya itu pemerintah daerahnya...sdm dan etos.kerja yg terbiasa lamban di daerah membuat hal2 seperti itu terjadi..,2,,
Ayooo...perangkat pemda segera benahi.. <U+0001F4AA><U+0001F4AA>,2,,
"@Jagat Khatulistiwa˜ Lo tau drimana, pemerintah pusat aja suka ngeprank",0,,
"@Nur Eljanah˜ lah piye sih mba ini. Itu sudah dijelaskan Bu Risma, data DKI baru selesai 40% pembenahannya setelah sekian bulan. Lha kn harusnya Anies Baswedan tnya ke Pemprov DKI atau dinsos JKT. Bukn ke Bu Risma.",1,,
"Pejabat daerah nugasin ke admin nya ee males males kerjanya ya copy paste ,dan pejabatnya males periksa taunya data dari adminnya beres ya dah tanda tangan bantuan cair dari pemerintah pusat.dan kejadian deh data ganda / tidak tepat sasaran",1,,
@Nur Eljanah˜ hubungane karo data ganda opo mbak dikit dikit ngeprank paham ora awakmu data ganda dari Pemerintahan daerah,1,,
@Nur Eljanah˜ kalo gak tahu apa2 mending gak usah komen. Kyk anak PAUD gak bisa paham dijelasin di video. Udah jelas data dr DKI baru beres 40% tapi nyalahin Pem Pusat. Dasar anak manja. Kolokan. Yg salah siapa nyalahin siapa.,1,,
Enk bngrt yg dpt ganda q skalipun g prnh dpt yg nmanya bansos jnis appun iy,1,,
@Juhairiah Ria˜ sama saya juga.. tapi bersyukur aza masih bisaa kerja,2,,
"@Nur Eljanah˜ Buk...kalo mau nyablak dipikir dulu... Sekian, terimakasih",0,,
"Bnyak data ganda perlu di usut itu 
Tetap semangat Bu risma",2,,
Bu risma pancen yes..calgub apa cawapres pantesnya,2,,
"B, Risma niat krja nya krna Allah swt,  jadi jujur m mntingkan msyrakat drpd  pjbat yg ambisius jadi  RI 1.
Ngaca  ngaca  dulu... klo pjbat  pncitra'an  jangan d pilih.",2,,
"Bukan data ganda kok,,
Sy cuma nerima BST aja,,
Tp gk cair ATM DKI",1,,
Bu Risma memang jepolan,2,,
"aqu mlah blm pernah terima udh tanya lurahnya rt,nya rw nya smpe skrang blm ada kelurahan bidaracina rt006 Rw 006 no 82 kecamatan jatinegara jaktim ,satupun blm ada yg terima keluarga aqu",0,,
"Iya jebolan gorong2
˜@ARMAN MAULANA",0,,
Kalok ada yang enggak beres sikat aja Bu panjenengan pasti bisa memperbaikinya sehat terus bu,2,,
"BAGUS BU RISMA, ALON2 ASAL KELAKON.",2,,
Tetap semangat bu...Salam Indonesia Maju<U+0001F49E>,2,,
"ICW mana ??? Data ganda kan sangat memungkinkan terindikasi korupsi. Apalagi daera DKI yg penduduknya sangat banyak jika digandakan 40% aja sdh berapa orang?? Sdh berapa rupiah yg diselewengkan???
Hayo ICW kalian selidiki tuh barang...",0,,
ICW sedang ngurusin hal yg bukan urusannya,0,,
@Nurul Hidayah˜ <U+0001F602><U+0001F602>,1,,
"@Nurul Hidayah˜
<U+0001F436>NOVEL  ANIES  BASWEDAN<U+0001F437>",1,,
"Biasalah belut nyemplung oli, licin bet dah <U+0001F600><U+0001F600><U+0001F600>",1,,
Malah enak ditangkap belutnya soalnya belut nyemplung oli bakal mati,1,,
Kabupaten Indramayu Tiap Pemerintahan Desa Profinsi Jawa Barat : Lom ada data baru di era PPKM,1,,
Mantap Bu Risma. Melawan yg ngeles. Haha,2,,
Wong bener nggak akan ke blinger katanya orang tua begitu insya Allah,1,,
mklum klu bru 40 % perbaikan datanya di DKI. kn gubenurnya sibuk selfi sma macan di ragunan. <U+0001F602>,0,,
Udah terkenal banyak pencitraan lelet kerja,0,,
<U+0001F600><U+0001F600>,1,,
@Billy Kulim˜ mungkin ndk kerja. Diingatkan jkt akan tenggelam malah wakilnya yg bela. Kayaknya wakilnya lebih cocok jadi gubernurnya,0,,
Mungkin nama2 penghuni ragunan malah lebih rapi dan rinci daripada penduduk DKI <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>,0,,
Macan nya kena covid. Perlu dibesuk,0,,
<U+0001F923><U+0001F923><U+0001F923><U+0001F92D><U+0001F92D><U+0001F92D>,1,,
@Daniel Triana˜ asli ngakak <U+0001F600>,0,,
"Maaf, gubernurnya lg nengokin macan yg kena covid... <U+0001F648>",0,,
"Sebenarnya ini bukan sindiran, tapi jawaban. Hanya saja media selalu menframing, biar banyak yang nonton.",1,,
Yaiyalah ada iklannya gitu loh <U+0001F601>,1,,
"Yah iyalah, tau sendiri media skrg kyk apaan kualitasnya",0,,
Kecuali media tv one ya,0,,
@Dwi Kurniawan˜ wah mancing mania nh,0,,
"Yang mengajuan untuk penerimaan bansos seharusnya daerah, lalu kemensos Verifikasi. Kemensos salurkan lewat bank",1,,
"Minta tambahan bansos tapi datanya baru 40% yg masuk, plus ganda pula.. Atlit ganda dapet emas.. Data ganda minta bansos.. <U+0001F600><U+0001F600>",0,,
Dimas ganteng kamu salah sambung siapa yg minta tambahan bansos. Ini bansos murni dari dki dapat jatah 1juta . Ini masalah datanya dari mensos harus cocok karena ada data doble minta penjelasan.,0,,
@markaban Khairin˜ dimas tyo blm paham mas. Mgkin harus muter video nya 10x biar paham,0,,
Bu Risma jempol lah .. Good job <U+0001F44D>,2,,
Sehat sllu emmakku sayang..<U+0001F618><U+0001F618><U+0001F618>,2,,
Yth ibu mentri sosial di surabaya bst hanya keluar 50'/: biasanya 15 orang jadi 7 orang yang nerima dari orang benowo bu,0,,
Joss Bu risma,2,,
"Ibu Risma <U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D>
Kesalahan dilempar ke Bu Risma tp Bu Risma org cerdas",1,,
Yang bener,1,,
"@Nur Eljanah˜ Mksd anda "" yg bener"" apa ya......
Terbukti Bu Risma cerdas jujur dan tegas..... Makanya jd menteri sosial",1,,
"@Nur Eljanah˜ nah buzzer ini lagi.

Dah lihat rekam kerja Bu Risma di Surabaya belum .klo gak cerdas ya gak bakal dipilih jadi Mentri yg ada di keluarin dan turun jadi Gubernur deh",1,,
"@Nur Eljanah˜ 
BUZZER PKS KOMEN DIMARI",0,,
Cerdas bagaimana?,1,,
"@Bapak Heru˜ 
CERDAS KARENA BISA MEN SKAK BADUT WAN AIBON...",1,,
<U+0001F602><U+0001F602><U+0001F602> <U+0001F44D> Bu Risma,1,,
YES MANTAP BU RISMA<U+0001F604>,2,,
Smoga Indonesia cepat pulih,2,,
Ibu semakin detail menemukan kelemahan2 sistem bansos dan memperbaiki nya... Itu jalan untuk bansos tepat sasaran,2,,
"Jakarta kota maju, Ibu kota indonesia kok bisa2 nya perbaikan data nya paling lama <U+0001F648> Pak Anis gmn ini <U+0001F602>",0,,
"Maju apanya, toilet aja bayar",0,,
Itu lah .tinggal perintah padahal .Masi aja lamban,0,,
"@Atha Irvansyah˜ maju loh, gubernurnya udah seiman kurang apalagi coba? wkwkwk",1,,
"Gub yg spesialis tata bahasa ga bisa kerja dech, nasib apes aja rakyat DKI yg pilih pemimpin yg seiman <U+0001F923><U+0001F923>",0,,
@Ramli˜ kan otaknya kecuci stadion wkwkwk lupa ama formula e,0,,
"Maling bansosnya masih se partai, sesama petugas partai harus sopan.",0,,
@Veronica Verro˜ maling dp 0 persen + dp formula e santun bgt yah,0,,
"@felix kurniawan˜ suruh KPK buktiin korupsinya, KPK aja santai berarti ga ada masalah, napsu banget loe bong, kalo maling bansos  dah jelas, orang-orang partai penguasa.",0,,
@Veronica Verro˜ tunggu waktunya  drun,1,,
"@Veronica Verro˜ lagi bahas apa, eh lu bahas apa.. kebiasaan.. Tuman..",1,,
"Laporkan langsung ke pemerintah pusat Bu,kita yg d daerah2 d bawah DKI banyak yg tidak dapat bantuan Bu<U+0001F64F>",1,,
tapi untuk masalah pendataan itu kewenangan Pemda bang hehe,1,,
W org dki dpt terus,1,,
@RENDI BRIYANTARA˜ Berarti anda masuk di 40% yg terdata data.,1,,
"Ada kriteria utk mendapatkan bansos, gak semua org dapat...tanyakan sama RT kenapa gak dapat",1,,
Bisanya bang..a....s ngobrol di mix,1,,
Semoga bantuan tersalurkan dengan baik dan tidak ada oknum yg bermain ya sobat,2,,
